12/12/200519:10I (A)          B (T)      2.3000001E-4	 3.3489998E-2
 2.3000001E-4	 3.3489998E-2
 2.1000000E-4	 3.3480000E-2
 2.3000001E-4	 3.3480000E-2
 2.3000001E-4	 3.3480000E-2
 2.3999999E-4	 3.3480000E-2
 2.6000000E-4	 3.3500001E-2
 2.6000000E-4	 3.3500001E-2
 2.3999999E-4	 3.3480000E-2
 2.3000001E-4	 3.3459999E-2
 2.2000000E-4	 3.3470001E-2
 1.1000000E-4	 3.3459999E-2
 -1.1000000E-4	 3.3289999E-2
 -1.7000000E-4	 3.3270001E-2
 -1.8000000E-4	 3.3250000E-2
 -1.9000001E-4	 3.3240002E-2
 -1.9000001E-4	 3.3240002E-2
 -1.9000001E-4	 3.3229999E-2
 -1.9999999E-4	 3.3240002E-2
 -1.9000001E-4	 3.3229999E-2
 -1.9000001E-4	 3.3240002E-2
 -1.7000000E-4	 3.3250000E-2
 -1.7000000E-4	 3.3240002E-2
 -1.7000000E-4	 3.3240002E-2
 -1.8000000E-4	 3.3240002E-2
 -1.8000000E-4	 3.3229999E-2
 -1.7000000E-4	 3.3240002E-2
 -1.9000001E-4	 3.3229999E-2
 -1.9000001E-4	 3.3229999E-2
 -1.9000001E-4	 3.3240002E-2
 -1.9000001E-4	 3.3240002E-2
 -1.7000000E-4	 3.3240002E-2
 -1.8000000E-4	 3.3240002E-2
 -1.8000000E-4	 3.3240002E-2
 -1.7000000E-4	 3.3250000E-2
 -5.8599999E-3	 2.8950000E-2
 -1.5540000E-2	 2.6650000E-3
 -4.1460000E-2	 -1.0094000E-2
 -5.9680000E-2	 -4.8250001E-2
 -8.9589998E-2	 -6.9270000E-2
 -1.0757000E-1	 -8.8430002E-2
 -1.2971000E-1	 -1.1796000E-1
 -1.6012000E-1	 -1.5477000E-1
 -1.8517999E-1	 -1.8287000E-1
 -2.0265000E-1	 -2.0448001E-1
 -2.2243001E-1	 -2.2865000E-1
 -2.4402000E-1	 -2.5376001E-1
 -2.6431000E-1	 -2.7585000E-1
 -2.8126001E-1	 -2.9602000E-1
 -2.9857999E-1	 -3.2609999E-1
 -3.1369999E-1	 -3.3300000E-1
 -3.1610000E-1	 -3.4029999E-1
 -3.1869999E-1	 -3.4320000E-1
 -3.2100001E-1	 -3.4580001E-1
 -3.3430001E-1	 -3.5980001E-1
 -3.5130000E-1	 -3.7700000E-1
 -3.6849999E-1	 -3.9620000E-1
 -3.8679999E-1	 -4.1900000E-1
 -4.0380001E-1	 -4.3869999E-1
 -4.1940001E-1	 -4.5519999E-1
 -4.3520001E-1	 -4.7029999E-1
 -4.6129999E-1	 -5.0150001E-1
 -4.9129999E-1	 -5.3500003E-1
 -5.2200001E-1	 -5.6569999E-1
 -5.4860002E-1	 -5.9600002E-1
 -5.7889998E-1	 -6.3080001E-1
 -6.0509998E-1	 -6.5880001E-1
 -6.2970001E-1	 -6.8339998E-1
 -6.4980000E-1	 -7.0620000E-1
 -6.6689998E-1	 -7.2530001E-1
 -6.8150002E-1	 -7.4059999E-1
 -6.9999999E-1	 -7.5720000E-1
 -7.1960002E-1	 -7.7649999E-1
 -7.4550003E-1	 -8.0460000E-1
 -7.6760000E-1	 -8.2730001E-1
 -7.8659999E-1	 -8.4490001E-1
 -8.0269998E-1	 -8.5990000E-1
 -8.1930000E-1	 -8.7809998E-1
 -8.3389997E-1	 -8.9219999E-1
 -8.5589999E-1	 -9.0979999E-1
 -8.7900001E-1	 -9.3120003E-1
 -9.0340000E-1	 -9.5529997E-1
 -9.4069999E-1	 -9.8720002E-1
 -9.8740000E-1	 -1.0219001E+0
 -1.0283999E+0	 -1.0560000E+0
 -1.0563999E+0	 -1.0801001E+0
 -1.0842000E+0	 -1.0999000E+0
 -1.1042000E+0	 -1.1127000E+0
 -1.1202000E+0	 -1.1220000E+0
 -1.1366000E+0	 -1.1344000E+0
 -1.1890000E+0	 -1.1616000E+0
 -1.2246000E+0	 -1.1792001E+0
 -1.2553000E+0	 -1.1920000E+0
 -1.2790000E+0	 -1.2048000E+0
 -1.2889000E+0	 -1.2092000E+0
 -1.2903000E+0	 -1.2100000E+0
 -1.2916000E+0	 -1.2102000E+0
 -1.2933000E+0	 -1.2112000E+0
 -1.3576000E+0	 -1.2333000E+0
 -1.3990000E+0	 -1.2460001E+0
 -1.4231000E+0	 -1.2524000E+0
 -1.4392000E+0	 -1.2596999E+0
 -1.4890000E+0	 -1.2732000E+0
 -1.5177000E+0	 -1.2800000E+0
 -1.5301000E+0	 -1.2833000E+0
 -1.5386000E+0	 -1.2862999E+0
 -1.5584000E+0	 -1.2910000E+0
 -1.5712000E+0	 -1.2938000E+0
 -1.5819000E+0	 -1.2955000E+0
 -1.5911000E+0	 -1.2988000E+0
 -1.6303000E+0	 -1.3076000E+0
 -1.6513000E+0	 -1.3118000E+0
 -1.6719000E+0	 -1.3146000E+0
 -1.6884000E+0	 -1.3202000E+0
 -1.6999000E+0	 -1.3226000E+0
 -1.7264000E+0	 -1.3274000E+0
 -1.7315000E+0	 -1.3288000E+0
 -1.7330000E+0	 -1.3293999E+0
 -1.7467000E+0	 -1.3320000E+0
 -1.8186001E+0	 -1.3443000E+0
 -1.8530000E+0	 -1.3489000E+0
 -1.8671000E+0	 -1.3545001E+0
 -1.8858000E+0	 -1.3578000E+0
 -1.9131000E+0	 -1.3621000E+0
 -1.9166000E+0	 -1.3630000E+0
 -1.9173000E+0	 -1.3633000E+0
 -1.9263000E+0	 -1.3648000E+0
 -2.0227001E+0	 -1.3794000E+0
 -2.0527000E+0	 -1.3831000E+0
 -2.0648999E+0	 -1.3870000E+0
 -2.1087999E+0	 -1.3936000E+0
 -2.1545999E+0	 -1.3999000E+0
 -2.1705999E+0	 -1.4016000E+0
 -2.1760001E+0	 -1.4033999E+0
 -2.1831999E+0	 -1.4044000E+0
 -2.1973000E+0	 -1.4064000E+0
 -2.2284000E+0	 -1.4084001E+0
 -2.2355001E+0	 -1.4116000E+0
 -2.2702000E+0	 -1.4164000E+0
 -2.2980001E+0	 -1.4198999E+0
 -2.3123000E+0	 -1.4212000E+0
 -2.3162000E+0	 -1.4225000E+0
 -2.3273001E+0	 -1.4239000E+0
 -2.3387001E+0	 -1.4253000E+0
 -2.3518000E+0	 -1.4263999E+0
 -2.3563001E+0	 -1.4276000E+0
 -2.3826001E+0	 -1.4310000E+0
 -2.4029000E+0	 -1.4334000E+0
 -2.4115000E+0	 -1.4341000E+0
 -2.4138999E+0	 -1.4349000E+0
 -2.4189000E+0	 -1.4355000E+0
 -2.4380000E+0	 -1.4377000E+0
 -2.4549000E+0	 -1.4391000E+0
