12/12/200518:46I (A)          B (T)      -2.3000001E-4	 1.5910999E-1
 -2.1000000E-4	 1.5910999E-1
 -1.9999999E-4	 1.5910999E-1
 -1.9000001E-4	 1.5910999E-1
 -1.5000001E-4	 1.5911999E-1
 -1.8000000E-4	 1.5911999E-1
 -1.9000001E-4	 1.5910999E-1
 -2.3000001E-4	 1.5910999E-1
 -1.9999999E-4	 1.5910000E-1
 -2.1000000E-4	 1.5910000E-1
 -2.3000001E-4	 1.5910000E-1
 -2.3999999E-4	 1.5910000E-1
 -2.2000000E-4	 1.5910999E-1
 -2.2000000E-4	 1.5910999E-1
 -2.2000000E-4	 1.5910999E-1
 -2.1000000E-4	 1.5910999E-1
 -1.9999999E-4	 1.5910999E-1
 -1.8000000E-4	 1.5910999E-1
 -1.9000001E-4	 1.5910999E-1
 -1.8000000E-4	 1.5910999E-1
 -1.7000000E-4	 1.5910999E-1
 -1.7000000E-4	 1.5910999E-1
 -1.8000000E-4	 1.5910999E-1
 -1.7000000E-4	 1.5910999E-1
 -1.9000001E-4	 1.5910999E-1
 -1.8000000E-4	 1.5910000E-1
 -1.8000000E-4	 1.5910999E-1
 -1.9000001E-4	 1.5910000E-1
 -1.7000000E-4	 1.5910000E-1
 -1.8000000E-4	 1.5910000E-1
 -1.7000000E-4	 1.5910000E-1
 -1.8000000E-4	 1.5910999E-1
 -9.0000001E-5	 1.5910999E-1
 2.3000001E-4	 1.5915000E-1
 2.3999999E-4	 1.5917000E-1
 2.3999999E-4	 1.5916000E-1
 2.5000001E-4	 1.5917000E-1
 2.5000001E-4	 1.5917000E-1
 2.3000001E-4	 1.5916000E-1
 2.5000001E-4	 1.5916000E-1
 2.3000001E-4	 1.5916000E-1
 2.5000001E-4	 1.5917000E-1
 2.3000001E-4	 1.5917000E-1
 2.3000001E-4	 1.5916000E-1
 2.2000000E-4	 1.5917000E-1
 2.5000001E-4	 1.5916000E-1
 2.3000001E-4	 1.5915000E-1
 2.3999999E-4	 1.5915000E-1
 2.3999999E-4	 1.5915000E-1
 2.3999999E-4	 1.5917000E-1
 2.2000000E-4	 1.5916000E-1
 2.3000001E-4	 1.5916000E-1
 2.3999999E-4	 1.5916000E-1
 2.2000000E-4	 1.5915000E-1
 2.3999999E-4	 1.5916000E-1
 2.3999999E-4	 1.5916000E-1
 2.3000001E-4	 1.5917000E-1
 2.3000001E-4	 1.5917000E-1
